low,high,recent_strength,all_strength,avg_strength,persistent,zone_type
1158,1164,0.5,0.4,0.4,False,短期区
1170,1176,强：1.0,0.9,强：1.0,True,持久区
1200,1206,0.2,0.8,0.5,False,短期区
1206,1212,0.0,0.6,0.3,False,短期区
1212,1218,0.1,强：1.0,0.5,False,短期区
